Timestamp;output;tg_speed;speed_real;err;p_output;i_output
2711100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2712114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2713100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2714114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2715116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2716108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2717115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2718101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2719115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2720101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2721115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2722100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2723112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2724105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2725118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2726110;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2727099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2728112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2729105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2730118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2731104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2732117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2733103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2734116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2735102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2736117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2737103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2738120;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2739101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2740114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2741100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2742113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2743099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2744112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2745105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2746121;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2747099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2748112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2749130;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2750119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2751102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2752115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2753101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2754114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2755100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2756115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2757102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2758115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2759102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2760115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2761115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2762105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2763112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2764105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2765112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2766108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2767115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2768101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2769115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2770101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2771115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2772101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2773125;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2774101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2775114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2776103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2777117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2778103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2779117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2780103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2781117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2782103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2783117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2784103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2785117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2786102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2787115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2788100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2789112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2790106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2791118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2792104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2793117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2794103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2795116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2796134;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2797102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2798115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2799101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2800114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2801100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2802112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2803106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2804118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2805104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2806120;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2807105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2808099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2809112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2810105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2811118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2812104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2813117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2814103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2815116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2816105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2817118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2818157;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2819008;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2820117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2821103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2822116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2823103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2824116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2825102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2826119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2827105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2828118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2829131;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2830099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2831113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2832099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2833113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2834099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2835113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2836102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2837116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2838102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2839116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2840163;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2841006;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2842116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2843102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2844116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2845102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2846118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2847105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2848118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2849105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2850118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2851105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2852115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2853103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2854116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2855102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2856117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2857103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2858237;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2859005;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2860114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2861100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2862113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2863118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2864101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2865114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2866103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2867116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2868102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2869114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2870101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2871113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2872099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2873112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2874135;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2875002;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2876121;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2877100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2878113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2879106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2880112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2881105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2882117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2883103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2884116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2885102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2886125;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2887100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2888113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2889100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2890113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2891100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2892113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2893100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2894113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2895100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2896116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2897102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2898116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2899127;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2900112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2901102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2902116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2903102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2904116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2905102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2906118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2907105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2908118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2909105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2910118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2911105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2912127;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2913102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2914115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2915102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2916118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2917104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2918117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2919103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2920115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2921101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2922114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2923104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2924101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2925114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2926103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2927116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2928102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2929115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2930101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2931114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2932100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2933113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2934099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2935117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2936102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2937115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2938101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2939114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2940100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2941113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2942106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2943112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2944105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2945118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2946106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2947111;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2948101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2949114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2950100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2951113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2952106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2953112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2954105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2955112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2956108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2957114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2958101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2959114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2960122;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2961104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2962117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2963104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2964117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2965104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2966120;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2967099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2968113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2969099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2970113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2971099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2972117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2973099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2974112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2975099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2976115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2977101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2978115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2979101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2980115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2981101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2982115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2983101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2984114;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2985123;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2986107;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2987113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2988099;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2989112;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2990105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2991118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2992104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2993117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2994103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2995116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2996105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2997108;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2998106;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
2999118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3000104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3001117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3002103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3003116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3004102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3005115;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3006104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3007117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3008103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3009124;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3010105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3011118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3012104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3013117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3014103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3015116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3016105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3017118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3018104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3019117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3020104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3021120;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3022102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3023116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3024102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3025116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3026105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3027119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3028105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3029118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3030105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3031118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3032105;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3033118;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3034100;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3035113;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3036103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3037116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3038103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3039116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3040102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3041116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3042102;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3043116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3044119;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3045101;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3046117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3047104;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3048117;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3049103;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
3050116;2.800000E+004;0;0;0.000000E+000;0.000000E+000;-2.400000E+003
